Time resolution is 1 ps
cntr: x flg:x messAddra:  x cmacAddra:  x messIn:xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx cmacIn:xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx in:xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx cmacReg:xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx encrypted:xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx bufFlg:x messDone:x
cntr:38 flg:0 messAddra: 92 cmacAddra: 30 messIn:fbd5da60557ff58df5358badb9ba6834 cmacIn:6272d10a162434e125f11718191a2627 in:fbd5da60557ff58df5358badb9ba6834 cmacReg:c7f05b1bea96410963f7a5d004db9dd7 encrypted:276969f93f34d37aac7fc479abd64e3b bufFlg:1 messDone:0
cntr:39 flg:0 messAddra: 92 cmacAddra: 30 messIn:fbd5da60557ff58df5358badb9ba6834 cmacIn:6272d10a162434e125f11718191a2627 in:fbd5da60557ff58df5358badb9ba6834 cmacReg:c7f05b1bea96410963f7a5d004db9dd7 encrypted:276969f93f34d37aac7fc479abd64e3b bufFlg:1 messDone:0
cntr:40 flg:0 messAddra: 92 cmacAddra: 30 messIn:fbd5da60557ff58df5358badb9ba6834 cmacIn:6272d10a162434e125f11718191a2627 in:fbd5da60557ff58df5358badb9ba6834 cmacReg:c7f05b1bea96410963f7a5d004db9dd7 encrypted:276969f93f34d37aac7fc479abd64e3b bufFlg:1 messDone:0
cntr:41 flg:0 messAddra: 92 cmacAddra: 30 messIn:fbd5da60557ff58df5358badb9ba6834 cmacIn:6272d10a162434e125f11718191a2627 in:fbd5da60557ff58df5358badb9ba6834 cmacReg:c7f05b1bea96410963f7a5d004db9dd7 encrypted:276969f93f34d37aac7fc479abd64e3b bufFlg:1 messDone:0
cntr:42 flg:0 messAddra: 92 cmacAddra: 30 messIn:fbd5da60557ff58df5358badb9ba6834 cmacIn:6272d10a162434e125f11718191a2627 in:fbd5da60557ff58df5358badb9ba6834 cmacReg:c7f05b1bea96410963f7a5d004db9dd7 encrypted:276969f93f34d37aac7fc479abd64e3b bufFlg:1 messDone:0
cntr:43 flg:0 messAddra: 92 cmacAddra: 30 messIn:fbd5da60557ff58df5358badb9ba6834 cmacIn:6272d10a162434e125f11718191a2627 in:fbd5da60557ff58df5358badb9ba6834 cmacReg:c7f05b1bea96410963f7a5d004db9dd7 encrypted:276969f93f34d37aac7fc479abd64e3b bufFlg:1 messDone:0
cntr:44 flg:1 messAddra: 92 cmacAddra: 30 messIn:fbd5da60557ff58df5358badb9ba6834 cmacIn:6272d10a162434e125f11718191a2627 in:fbd5da60557ff58df5358badb9ba6834 cmacReg:c7f05b1bea96410963f7a5d004db9dd7 encrypted:a86ae43c2e74edfb94675b7ccebe93c5 bufFlg:1 messDone:0
cntr:45 flg:1 messAddra: 93 cmacAddra: 31 messIn:fbd5da60557ff58df5358badb9ba6834 cmacIn:6272d10a162434e125f11718191a2627 in:fbd5da60557ff58df5358badb9ba6834 cmacReg:c7f05b1bea96410963f7a5d004db9dd7 encrypted:07c55d36bb70b11c83ec85757583d84d bufFlg:1 messDone:0
cntr:46 flg:0 messAddra: 94 cmacAddra: 31 messIn:98ce05c82d391d4423a8ff00811f947b cmacIn:28292a35363738393a43444546474849 in:fbd5da60557ff58df5358badb9ba6834 cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:563239ef0960a27cd1b892b0dbb37ff3 bufFlg:1 messDone:0
cntr: 2 flg:0 messAddra: 94 cmacAddra: 31 messIn:6eade6859f2c08c1e6b99b273737b7b7 cmacIn:28292a35363738393a43444546474849 in:98ce05c82d391d4423a8ff00811f947b cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:0 messDone:0
cntr: 3 flg:0 messAddra: 95 cmacAddra: 31 messIn:6eade6859f2c08c1e6b99b273737b7b7 cmacIn:28292a35363738393a43444546474849 in:2fec77038d478925b9afc13033c49004 cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr: 4 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:6eade6859f2c08c1e6b99b273737b7b7 cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr: 5 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr: 6 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr: 7 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr: 8 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr: 9 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:10 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:11 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:12 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:13 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:14 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:15 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:16 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:17 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:18 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:19 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:20 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:21 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:22 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:23 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:24 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:25 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:26 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:27 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:28 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:29 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:30 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:31 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:32 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:33 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:34 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:35 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:36 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:37 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:38 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:39 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:40 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:41 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:42 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:43 flg:0 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c1e3ad467d39d87c07618fef846345d4 bufFlg:1 messDone:0
cntr:44 flg:1 messAddra: 95 cmacAddra: 31 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:6a8f3cc70c15957ebf72a1d1246e0f22 bufFlg:1 messDone:0
cntr:45 flg:1 messAddra: 96 cmacAddra: 32 messIn:cc722597cb8ffeb9a7ca3f3393f8d71e cmacIn:28292a35363738393a43444546474849 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:07c55d36bb70b11c83ec85757583d84d encrypted:c77beb578aa88a3fb18ed4fc0a10e069 bufFlg:1 messDone:0
cntr:46 flg:0 messAddra: 97 cmacAddra: 32 messIn:36afb3a765bb36a10e695fb1a518da00 cmacIn:4a535455565758595a63646566676869 in:cc722597cb8ffeb9a7ca3f3393f8d71e cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:997776514685fae121d1546008eb01d8 bufFlg:1 messDone:0
cntr: 2 flg:0 messAddra: 97 cmacAddra: 32 messIn:03007419edd056469d6ffdb9ae4da8ca cmacIn:4a535455565758595a63646566676869 in:36afb3a765bb36a10e695fb1a518da00 cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:0 messDone:0
cntr: 3 flg:0 messAddra: 98 cmacAddra: 32 messIn:03007419edd056469d6ffdb9ae4da8ca cmacIn:4a535455565758595a63646566676869 in:8d28bf02dcffd266ebedb0996c778800 cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr: 4 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:03007419edd056469d6ffdb9ae4da8ca cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr: 5 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr: 6 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr: 7 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr: 8 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr: 9 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:10 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:11 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:12 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:13 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:14 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:15 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:16 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:17 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:18 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:19 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:20 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:21 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:22 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:23 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:24 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:25 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:26 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
cntr:27 flg:0 messAddra: 98 cmacAddra: 32 messIn:14db59bb5bd98ea370fbeff52781ec2b cmacIn:4a535455565758595a63646566676869 in:14db59bb5bd98ea370fbeff52781ec2b cmacReg:c77beb578aa88a3fb18ed4fc0a10e069 encrypted:e6c1bdc8df72328980e78e3e92071c42 bufFlg:1 messDone:0
